order,damping_ratio,natural_frequency,dc_gain,den_a1,den_a2,den_a3,num_s,num_1,best_controller,best_settling_time,best_overshoot,best_score
1.0,1.0,1.0604878791571477,1.3192740952336188,1.0604878791571477,0.0,0.0,0.0,1.3990741872812653,P,1.553442597921942,0.0,0.9152683418983799
3.0,0.7918903060346477,1.7585212626304476,0.04758416780008643,7.649878726758362,16.64131697292435,15.043790548871927,0.0,0.7158462538268762,Lead,3.4440957984468703,29.05025435985962,0.723126661490963
3.0,0.2173217738300037,1.3793833409946188,0.6171576489754363,4.052301702254732,3.9727673490073876,6.569564040221079,1.5413936534643298,4.05445669785641,P,11.822405366049914,56.26608817070723,0.7448911108632231
3.0,0.7367123453580645,4.079385273056635,0.024083164544359593,9.757790203059997,39.16409402321434,62.357317151301835,1.8913438265097615,1.5017615294996185,PID,16.326379015027282,0.0,0.9223094279452317
2.0,0.5348398003628648,1.7144588513704164,0.6577720541053067,1.8339216595946002,2.939369153042369,0.0,0.0,1.9334348855704548,PID,16.80567781996568,0.0,0.8564787231054977
2.0,1.0,0.31932555865403034,0.7201669125558627,3.1842761618227886,0.914851951873065,0.0,0.0,0.6588461056261299,P,4.479707310251215,0.0,0.9261101468942362
1.0,1.0,0.8736300659067806,1.2919329622692828,0.8736300659067806,0.0,0.0,0.0,1.1286714789744559,P,1.8857032402527163,0.0,0.9157322964466418
1.0,1.0,3.0610042555249897,0.6205593569403678,3.0610042555249897,0.0,0.0,0.0,1.8995348324003167,P,0.5381916876100732,0.0,0.9268423098632647
3.0,1.0,0.28561656308954075,3.3556034487583752,3.4529394350304683,2.673418531303028,0.5051924812852967,0.0,1.6952256324877426,PID,10.510770703088479,53.47675105656822,0.7564872709094925
2.0,1.0,3.108875939360053,0.08244654438882174,7.4740229174849055,13.570700412062598,0.0,0.0,1.1188573539105204,PID,6.461237468401231,0.0,0.9705638670968842
1.0,1.0,1.996083408354477,0.5705288290027336,1.996083408354477,0.0,0.0,0.0,1.1388231295602649,P,0.8253197432369287,0.0,0.9276945010997699
1.0,1.0,4.36395503241116,0.270590625784247,4.36395503241116,0.0,0.0,0.0,1.1808453231144496,P,0.3775032129862231,0.0,0.9326786316387855
2.0,0.7639527094166673,1.4123131060886314,0.32984447107507625,2.157880847882158,1.9946283096297175,0.0,0.0,0.6579171197811875,PID,15.676531614182426,0.0,0.9334599533241397
3.0,1.0,0.8905852782613657,0.5515490813854159,3.481823285221994,3.8311209275838785,1.3567198448110838,0.0,0.7482975841029172,Lead,6.927104841595512,13.989143718274063,0.7888723379363288
1.0,1.0,1.5666563952220907,0.46622864784881113,1.5666563952220907,0.0,0.0,0.0,0.730420092788088,P,1.051543306551959,0.0,0.9293639365563844
2.0,0.2554309091329089,0.5603584230720227,14.714069575773802,0.28626572289113983,0.3140015623077638,0.0,1.5210717901992596,4.62024083469811,Lag,19.578282971557766,27.486553275211026,0.7185901295682472
1.0,1.0,2.0894261927937356,0.4675861003358832,2.0894261927937356,0.0,0.0,0.0,0.9769866454280741,P,0.7884495043397013,0.0,0.9294383038165605
3.0,0.31070293528291243,1.153042525103665,0.5805819334660408,5.001939202858047,4.400050642624806,5.697511865007683,1.1243936385547884,3.3078724545318687,PID,39.01063235519195,0.0,0.7799287757571821
2.0,0.566140124358697,2.0559864507599865,0.574322457084213,2.32795284982611,4.227080285708647,0.0,0.5779427996976564,2.427707135980427,PID,14.847278771644632,0.0,0.8522855263840151
2.0,0.9033612980955793,4.264802272509438,0.09363252729534915,7.705314634030205,18.18853842360167,0.0,0.0,1.7030388204103903,PID,4.578977239210076,0.0,0.9706897522754316
3.0,1.0,0.8458506003831064,0.23190636322182026,6.902896897710393,14.23008129804285,7.702928851827885,0.0,1.7863582161838363,Lead,6.298225671342638,33.33418388709561,0.721554647851145
3.0,1.0,0.8708883725789928,0.11822983857212889,3.1001042423996243,12.870686226037693,9.518189878993965,0.0,1.1253340528923275,PI,6.817448266302516,4.909766587762721,0.8429048626465566
2.0,0.4260892803453602,2.0273055075411017,0.2601470907341538,1.7276262894967465,4.109967620906484,0.0,0.0,1.0691961195903934,PID,16.848406037311005,0.0,0.9065307790313518
1.0,1.0,1.6250070779421693,1.1835560079581735,1.6250070779421693,0.0,0.0,0.0,1.9232868900730107,P,1.0137845357257196,0.0,0.9175734406687569
3.0,0.8552188350085245,2.816543512201016,0.08576381360996913,7.325892178351125,20.017045591576164,19.898692351551908,0.0,1.7065877419206161,Lead,2.604451755666254,12.281679381787095,0.7913441806691972
2.0,1.0,1.5831469480758162,1.0729277748829094,5.310634127165212,5.90115995156711,0.0,1.7910786024888412,6.331518416063037,P,1.0419533810886277,0.0,0.9190928185504671
2.0,0.1846352159246418,3.187584780547023,0.06168276100485846,1.1770808084688031,10.160696733175012,0.0,0.0,0.6267398282352803,PI,22.589730529325596,0.0,0.900364701139749
2.0,0.8127869167157358,4.806737155772678,0.07244995853266928,7.813706144606882,23.10472208468561,0.0,0.0,1.6739361569443203,PID,4.407978971461044,0.0,0.9721202864142434
3.0,0.18459378583231742,3.0733567081840514,0.01690325084993713,5.875575001476871,14.824794337727107,44.78055510499619,0.0,0.7569369561391832,PID,8.740769455454302,0.7856943291123741,0.8123774528171572
1.0,1.0,2.947666467362479,0.4067548831413974,2.947666467362479,0.0,0.0,0.0,1.198977729471841,P,0.5588851602795759,0.0,0.9304753996979916
2.0,1.0,3.866832272031611,0.08965861239023633,7.9032069112895424,15.607983717092521,0.0,0.0,1.3993901622839184,PID,4.737646846172927,0.0,0.9736661538816852
1.0,1.0,0.7747212248053894,0.8721270661196755,0.7747212248053894,0.0,0.0,0.0,0.6756553488501658,P,2.126451416735666,0.0,0.9225960404868683
3.0,0.47256138770343786,3.391957439690485,0.022200994422464593,7.122559026943113,24.06173289946514,45.06359573155075,0.0,1.0004566374923574,PI,8.34777306187357,14.361595990782584,0.7179802177511931
3.0,0.24027436727624948,1.7778679069600345,1.146285065897659,2.352919889259989,4.441118879302701,4.736694259322407,1.15685605579813,5.42960189118445,PID,10.704947229942832,11.82859167937158,0.7876072107312541
3.0,0.5921638280750818,3.7295228307836776,0.018673352756690468,9.110448969565166,34.640298294103324,65.28309950927458,0.0,1.2190543461868106,Lead,2.2769459631394318,39.136938835721665,0.6701807700184348
1.0,1.0,4.935831415636746,0.3194275130651056,4.935831415636746,0.0,0.0,0.0,1.5766403540054652,P,0.33376485283585944,0.0,0.931890725264472
2.0,1.0,0.7686971706417985,0.20743741284516504,5.051258830757554,3.291993031230025,0.0,0.0,0.6828825175026689,PID,30.556546571142494,0.0,0.9392744300731843
2.0,1.0,0.25905289226529354,1.5290846935889244,2.6397791091056773,0.6167340121643119,0.0,0.0,0.9430385380161348,P,5.527624230669336,0.0,0.9131081375154029
2.0,0.36871537838381757,2.3788763972190976,0.2954453826070031,1.7542566218579447,5.659052913246114,0.0,0.0,1.6719410531472738,PID,16.043142372854156,0.0,0.8866548594705772
2.0,1.0,1.562760501747387,0.09549255405715652,5.982920618424564,6.907651641742214,0.0,0.0,0.6596292978070744,PID,14.459193743671392,0.0,0.9622025888868498
1.0,1.0,4.9957027062763455,0.29996322685037535,4.9957027062763455,0.0,0.0,0.0,1.4985271041598054,P,0.3297648284780622,0.0,0.9322959885421632
1.0,1.0,0.6341154895238372,2.910432135525939,0.6341154895238372,0.0,0.0,0.0,1.8455500983449378,P,2.597960581754062,0.0,0.8896775817595728
2.0,0.22728946889830526,1.4318918727933911,0.3888702951856298,0.6509078865740189,2.050314335371765,0.0,0.0,0.7973063408193468,PID,38.851556510008336,0.0,0.7920676530863047
1.0,1.0,3.350091388771953,0.1654414764921426,3.350091388771953,0.0,0.0,0.0,0.5542440657420443,PID,7.1646597334292474,0.0,0.9455122974360056
3.0,0.6392734081064775,0.5427922099676744,2.1014938351653916,4.741097944044558,3.1032599043921527,1.1923740335520294,0.5858479102298906,2.505766680720882,P,10.292573067889148,23.28962861866996,0.7544057934119256
3.0,1.0,0.39272623782591864,0.15515682533410763,8.521151603072784,19.685077446260205,6.477167679098127,1.2567964852894797,1.0049767742455553,PID,66.33724347309493,0.0,0.9425011451085349
3.0,1.0,0.9450223637172372,0.20670620499505502,7.895260458972725,18.581550603275197,11.352950725475537,1.564857045921956,2.346725359958905,PID,27.1476725171359,0.0,0.9325847671161454
2.0,1.0,0.46160151195821886,4.768532117846196,3.6198845676103764,1.4578682336810593,0.0,1.564367427650931,6.951891495895835,P,3.3891905547158867,0.0,0.8651015642064582
3.0,0.26334457370348413,0.7310887273737317,0.6394451337715007,5.289186960359439,2.422858031120632,2.621212257299087,0.0,1.676121422512112,PID,17.088794813168818,33.67447828096643,0.8385184314027431
1.0,1.0,2.9475831198014593,0.24348605376933913,2.9475831198014593,0.0,0.0,0.0,0.7176953819975745,P,0.5589009636388388,0.0,0.9330879843709537
2.0,1.0,1.6464446360706462,0.3009502008565489,4.620927271946848,4.8973209809236495,0.0,0.0,1.4738497328679634,PID,12.911537030964542,0.0,0.9357560252537568
2.0,0.4595906077592818,2.689257870700628,0.09386285425223986,2.471915318433467,7.232107895125274,0.0,0.0,0.6788262892966169,PID,11.986909726642171,0.0,0.9498918688219118
3.0,0.37118709734713917,1.6069550651719107,0.24945995187715422,3.44689739808737,5.271163832589815,5.820347776072689,0.0,1.4519436761273945,PID,9.254864548490598,10.462009538783512,0.7996508052510188
3.0,0.6235925610840162,1.322854075475723,0.8877115842594021,3.371640296055412,4.590638187640451,3.0130453491055,1.2111990126352554,2.6747152602998665,PID,18.347811463835086,0.0,0.8518898717436315
2.0,0.6035369913844096,2.9905522856739437,0.16458195249481455,3.609817858146843,8.943402973349649,0.0,0.0,1.471922723301815,PID,8.81642877951941,0.0,0.9458570831876224
2.0,0.5887385014037151,4.000931443333982,0.08989679832687102,4.711004764334902,16.00745241425855,0.0,0.0,1.4390187214115857,PID,6.713364650899411,0.0,0.9591009648180164
2.0,0.7556680627491762,2.7098744496517635,0.2562274683502958,4.095531151323676,7.343419532875447,0.0,0.0,1.8815857959427875,PID,8.23778840520103,0.0,0.9428647209703347
3.0,0.5397860654005079,4.235697103021837,0.013279624946181295,8.612118518603364,36.412157383990404,72.47100510096719,1.7629898165591946,0.9623877672136358,PID,29.76637199258066,0.0,0.8569031632489076
2.0,0.39737573604637577,1.618873749828183,1.0510955597857112,1.2866022958082612,2.620752217882762,0.0,1.6140388500876286,2.754661019515126,P,3.6621796108397087,31.823019991570124,0.7940301080327397
3.0,0.6347479630711214,1.0219806255849817,0.8397710673235963,5.608830753934318,6.6380953849329885,4.503049451451874,1.9376437713514587,3.781530644056675,PID,26.896151454745485,0.0,0.833049223318138
1.0,1.0,4.978229468401458,0.3330817407186181,4.978229468401458,0.0,0.0,0.0,1.6581573370318785,P,0.3309222800032164,0.0,0.9317317179564126
2.0,1.0,2.0616401367855177,0.06980869532186847,5.64759069110878,7.392939591321114,0.0,0.0,0.5160914674635144,PID,10.233934357179518,0.0,0.9702331560087187
1.0,1.0,1.2034767612907589,1.0699271443096863,1.2034767612907589,0.0,0.0,0.0,1.2876324544508917,P,1.3688731673520018,0.0,0.9193105970073764
2.0,0.9803283723884086,4.23063016558612,0.09825577385658042,8.294813568812689,17.89823159796723,0.0,0.0,1.75860459632257,PID,4.3270715510889906,0.0,0.9726988949923272
1.0,1.0,4.953543988766108,0.14381498064189274,4.953543988766108,0.0,0.0,0.0,0.712393832853162,PID,4.846993533216239,0.0,0.9493872774748565
2.0,0.7722438537873225,0.6762316331370696,2.632886025451408,1.044431444853331,0.45728922165522823,0.0,0.0,1.203990401285602,P,7.615995196145913,17.58251243374869,0.7592812679910175
2.0,0.9073222237190316,1.1503552654850802,0.9341005783478592,2.0874857950936394,1.3233172368292494,0.0,0.9380889954717926,1.2361113962598929,P,1.209860970765676,1.391868792374533,0.9105466084477506
1.0,1.0,3.0149368304710205,0.4112639944042496,3.0149368304710205,0.0,0.0,0.0,1.2399349637759998,P,0.5464151120556769,0.0,0.9303104754523437
2.0,0.8507936624386617,1.4452370340618534,0.7055663617704862,2.4591970186029464,2.0887100846239033,0.0,0.0,1.4737235752014115,PID,14.125528600993269,0.0,0.8995259667618192
2.0,1.0,0.47892071226294725,1.0736605004047668,2.4386409599394865,0.9385506168533675,0.0,0.0,1.007684724945989,P,2.5178888633130954,1.4476162452995929,0.9115135148523339
3.0,1.0,2.516348041218942,0.04876426718966301,9.429021640185413,28.64650505032211,28.313476042518015,0.0,1.3806859108054708,Lead,2.6952539244137594,12.170216105243616,0.7970527749867966
1.0,1.0,1.8348358188393163,0.6802927133757574,1.8348358188393163,0.0,0.0,0.0,1.248225437797228,P,0.8978498398318437,0.0,0.925709446203026
3.0,1.0,0.7039026363011384,0.09607815903628324,6.804353039596217,25.55993603520848,14.96906177304356,0.7874045144940498,1.4381998976544272,PID,36.12949720756293,0.0,0.955677958472642
1.0,1.0,4.6518102008193285,0.2520117850420524,4.6518102008193285,0.0,0.0,0.0,1.1723109923853072,P,0.3541432205837742,0.0,0.9329992581164176
1.0,1.0,1.6761683476197735,0.833875540796017,1.6761683476197735,0.0,0.0,0.0,1.3977157873366048,P,0.9828410424298933,0.0,0.9232422522692189
2.0,0.6640550980316439,3.604257288784795,0.11012030157035917,4.786850854470509,12.990670603758321,0.0,0.0,1.430536564487066,PID,6.822230976768597,0.0,0.9598214173780113
1.0,1.0,2.4920281934131174,0.658960781068412,2.4920281934131174,0.0,0.0,0.0,1.6421488447760115,P,0.6610707898157036,0.0,0.926190178810949
2.0,1.0,3.95362481954325,0.03519439982811648,8.777038692580273,19.069968803368408,0.0,0.0,0.6711561067754558,PID,4.878406657746997,0.0,0.9790604021079656
3.0,1.0,2.3124257577313534,0.024865772689338147,10.507229883433414,35.164454606719794,37.495008897576874,0.0,0.9323423682318579,Lead,2.7172377452112855,18.808284651794605,0.7703598819985891
3.0,0.7918353835009678,0.49245071334288204,4.378419525638777,2.6430455332130087,1.6955530232765528,0.45183204639435953,0.0,1.9783102542423894,PID,12.854523706319977,45.621328835050704,0.8502477675376379
3.0,0.46630264195271415,4.896209801647047,0.050782880090651475,8.575905454813448,42.28197014368652,96.12340297119293,1.7030896804785862,4.881423246991462,PID,7.847447504864947,0.0,0.9502752030145596
1.0,1.0,4.148398834963672,0.1338965014935999,4.148398834963672,0.0,0.0,0.0,0.5554560908017614,PID,5.787399188475354,0.0,0.9512384960180803
3.0,0.19726123909195648,0.5288828198751008,1.7250335247779935,3.650123178369945,0.9978003324551619,0.9626369576447222,0.0,1.6605810241274395,PID,26.719966600685055,23.831825558122265,0.8359301844699643
1.0,1.0,3.7492710486872474,0.45377017720701635,3.7492710486872474,0.0,0.0,0.0,1.701307388159948,P,0.4393939580973816,0.0,0.9295794014208865
3.0,0.6534890183039697,1.402315207074102,0.4765977695484004,6.151796638246316,9.882332985250542,8.49326428821936,1.5159310990465957,4.0478708159504295,PID,18.810019213047585,0.0,0.8922703106428622
2.0,0.6977353998817143,4.5094839425033735,0.2157811341108716,6.292853163765524,20.335445427695785,0.0,1.0220471351142715,4.388005477037935,PID,7.142769523637167,0.0,0.9152470807432886
1.0,1.0,4.296054421491485,0.2207643068797745,4.296054421491485,0.0,0.0,0.0,0.9484154766783583,PID,5.58822471917526,0.0,0.9358807187365962
3.0,1.0,1.100449673309554,1.0411534179887372,3.9305680264782277,5.647840840563717,2.787921045191596,1.5764587214623513,2.902653525283963,PID,19.182013023131425,0.0,0.8552858117743924
2.0,1.0,1.6225378736535914,0.08703448135169753,6.616506049974062,8.10290250590072,0.0,0.0,0.7052319170444394,PID,14.037735169264982,0.0,0.9631813588383786
1.0,1.0,4.9883841788620025,0.31098677639036415,4.9883841788620025,0.0,0.0,0.0,1.5513215151809878,P,0.3302486310183175,0.0,0.9321074431027168
2.0,1.0,2.0833716460246112,0.07330854896873502,6.676805695395275,9.569830256342854,0.0,0.0,0.7015503699695922,PID,10.539549020600216,0.0,0.9677493857359598
1.0,1.0,0.5224000104692811,1.5370760728198525,0.5224000104692811,0.0,0.0,0.0,0.8029685565331723,P,3.153535629876262,0.0,0.911349192164623
2.0,0.6647408358070994,2.430415607550769,0.19139799631472235,3.2311930046438335,5.906920025426368,0.0,0.0,1.1305726572579156,PID,10.10553485935795,0.0,0.9460508583521399
3.0,0.30923643402378687,4.51588495423308,0.03268223694701008,5.589064176753184,28.202624017165157,57.0217156388652,0.0,1.8635972216344228,PI,7.248855425589814,0.0013587770113732134,0.8767730536605667
3.0,1.0,1.6370397992711587,0.062349394597069535,8.736674159723027,24.178085301699554,20.554182725001837,0.7331623461251338,1.2815408493414095,PID,15.87625007254103,0.0,0.9619199868951985
2.0,0.8048572383758229,2.9390001537476076,0.134014431209764,4.730951094662837,8.63772190372846,0.0,0.0,1.1575793878762894,PID,7.24697999082449,0.0,0.9629327088567993
3.0,0.7003917545113324,4.975098219994618,0.016526999500499514,11.079300069302299,53.39618187542328,101.73563291347534,0.0,1.6813847543440088,Lead,1.4028335628611361,19.69647938615153,0.7549943078558881
2.0,1.0,0.6890919551098152,0.5523940648015216,4.023118162617008,2.297450637718494,0.0,0.0,1.269098096450167,P,1.7690460257069458,0.6436936925452946,0.9254407617364634
1.0,1.0,2.2782679657652825,0.2430636498640459,2.2782679657652825,0.0,0.0,0.0,0.5537641271272448,P,0.7230962603247758,0.0,0.9331556293125493
3.0,0.31899928423939594,0.4930717385327811,10.185206155692216,0.8291251461494982,0.40498516411546925,0.12509630953062187,0.0,1.2741317018856686,PID,33.571382730135525,3.355698439511956,0.8726694466623199
3.0,0.19932432774181266,0.5395142681019641,4.834228242525739,2.260697651944734,0.7310409350420966,0.5954304571713123,0.8105308122872179,2.8784467325175696,PID,25.041189674742522,38.625243186371705,0.7531798360289601
3.0,0.10147802983057233,2.2580652754249946,0.13337696987314246,1.1962258115516633,5.437046840461991,3.7626405386565724,0.0,0.5018495937678622,PI,29.22709500300794,0.0,0.7968304490659301
1.0,1.0,2.6392033079018007,0.46766120899645985,2.6392033079018007,0.0,0.0,0.0,1.2342530097608122,P,0.6242061917436437,0.0,0.9294371287309698
1.0,1.0,2.2703696967029585,0.7359469731807661,2.2703696967029585,0.0,0.0,0.0,1.6708717062898764,P,0.7256118016616334,0.0,0.9247639251902677
1.0,1.0,4.2377777898317905,0.2101391010306424,4.2377777898317905,0.0,0.0,0.0,0.890522815122875,PID,5.663789154516428,0.0,0.937684022302494
1.0,1.0,1.363917694535997,0.894331898261332,1.363917694535997,0.0,0.0,0.0,1.2197951008265977,P,1.207849309868405,0.0,0.9222143225185894
1.0,1.0,3.4796401167623023,0.2420880565025037,3.4796401167623023,0.0,0.0,0.0,0.8423793131951308,P,0.47344179018014987,0.0,0.9331719843320111
3.0,1.0,0.4331325912653988,0.28190334900070674,2.1379764618757857,14.019512081216734,5.752472336531493,1.8782347902960244,1.6216412167021486,PID,61.689713480926926,0.0,0.8562053741564686
1.0,1.0,0.2444469527413924,3.2010338171195754,0.2444469527413924,0.0,0.0,0.0,0.7824829622170277,P,6.739323307521246,0.0,0.8859257680509803
3.0,0.3150586287777856,3.214701647152992,0.058548192534124806,4.957856827830675,16.273921455850687,30.302438433101134,0.0,1.7741529996346685,PI,11.226353099748536,0.09606696419095506,0.868976856607724
1.0,1.0,0.22275868597699483,7.9909529956438305,0.22275868597699483,0.0,0.0,0.0,1.7800541890135502,P,7.395478379831816,0.0,0.8402162327760755
2.0,0.8613874721936212,3.9328057242358354,0.3522230993132137,6.77533916285622,15.466960864582148,0.0,1.1816861454479868,5.447820892679308,P,0.6869774935225763,2.5451989845920777,0.9136562819909546
2.0,1.0,1.9353731774681568,0.10253531397056563,6.861690938832846,9.534263259030196,0.0,0.0,0.9775986767426894,PID,11.548205642750716,0.0,0.9616753269846126
2.0,1.0,1.2385073370819266,0.22781779416496023,3.4258325872702615,2.7090183709428137,0.0,0.0,0.6171625896205458,PID,17.086631610592203,0.0,0.9461971616894016
3.0,0.11694039155756286,1.9284496804137508,0.42244191771335704,1.4453685578458029,4.167393234348561,3.69787369108894,0.0,1.562136853525382,PID,22.02461579773268,0.7223986820308781,0.8677096126363412
1.0,1.0,1.722335221423898,1.065430911968158,1.722335221423898,0.0,0.0,0.0,1.8350291856765433,P,0.956496171924451,0.0,0.9193797091444978
3.0,1.0,0.8049264403838076,0.19511228649804258,2.611592609899139,14.110384745385394,10.187270876521694,0.0,1.9876617138930661,PI,6.253568634097306,1.9451881834890772,0.8455094414601015
1.0,1.0,0.27958304910827325,7.116407376061069,0.27958304910827325,0.0,0.0,0.0,1.9896268728957598,P,5.892370983566403,0.0,0.8407099404927564
1.0,1.0,3.0062664038439944,0.229641977968096,3.0062664038439944,0.0,0.0,0.0,0.6903649632777697,PID,7.987065055514582,0.0,0.9343576644146292
2.0,1.0,2.7737619829346,0.06972306553451607,5.958363726266233,8.833327246440534,0.0,1.3918514133362965,0.6158866544913998,PID,32.61929751234155,0.0,0.8573114562731612
3.0,1.0,0.28717061078894746,0.25228986483789967,6.060240178475962,13.34754628443609,3.3569355236463374,0.0,0.8469208095302784,Lead,17.0233752388033,40.12505040700686,0.7066158383157647
3.0,0.5926513476797551,3.1706196262064634,0.07519539802296778,5.859743189186676,17.95094121571627,21.127016996278286,0.0,1.588654452073151,Lead,2.072760625170759,21.42853696749286,0.7419084531065396
